areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByVaccinationDate
E09000021,Kingston upon Thames,utla,2021-08-17,103660
E10000003,Cambridgeshire,utla,2021-08-17,428218
E10000025,Oxfordshire,utla,2021-08-17,449904
E10000027,Somerset,utla,2021-08-17,375963
E10000032,West Sussex,utla,2021-08-17,573812
S12000027,Shetland Islands,utla,2021-08-17,16380
S12000033,Aberdeen City,utla,2021-08-17,132245
S12000048,Perth and Kinross,utla,2021-08-17,101375
E06000007,Warrington,utla,2021-08-16,133770
E06000020,Telford and Wrekin,utla,2021-08-16,106073
E06000035,Medway,utla,2021-08-16,156419
E06000057,Northumberland,utla,2021-08-16,224556
E08000013,St. Helens,utla,2021-08-16,113290
E09000010,Enfield,utla,2021-08-16,171923
E09000021,Kingston upon Thames,utla,2021-08-16,103357
E10000003,Cambridgeshire,utla,2021-08-16,426515
E10000025,Oxfordshire,utla,2021-08-16,448678
E10000027,Somerset,utla,2021-08-16,374828
E10000032,West Sussex,utla,2021-08-16,572632
S12000027,Shetland Islands,utla,2021-08-16,16380
S12000033,Aberdeen City,utla,2021-08-16,131256
S12000048,Perth and Kinross,utla,2021-08-16,100948
E06000007,Warrington,utla,2021-08-15,133458
E06000020,Telford and Wrekin,utla,2021-08-15,105699
E06000035,Medway,utla,2021-08-15,155998
E06000057,Northumberland,utla,2021-08-15,224288
E08000013,St. Helens,utla,2021-08-15,112916
E09000010,Enfield,utla,2021-08-15,171435
E09000021,Kingston upon Thames,utla,2021-08-15,103087
E10000003,Cambridgeshire,utla,2021-08-15,425347
E10000025,Oxfordshire,utla,2021-08-15,446772
E10000027,Somerset,utla,2021-08-15,374003
E10000032,West Sussex,utla,2021-08-15,571275
S12000027,Shetland Islands,utla,2021-08-15,16380
S12000033,Aberdeen City,utla,2021-08-15,130166
S12000048,Perth and Kinross,utla,2021-08-15,100303
E06000007,Warrington,utla,2021-08-14,133391
E06000020,Telford and Wrekin,utla,2021-08-14,105651
E06000035,Medway,utla,2021-08-14,155541
E06000057,Northumberland,utla,2021-08-14,223855
E08000013,St. Helens,utla,2021-08-14,112856
E09000010,Enfield,utla,2021-08-14,171104
E09000021,Kingston upon Thames,utla,2021-08-14,102929
E10000003,Cambridgeshire,utla,2021-08-14,424364
E10000025,Oxfordshire,utla,2021-08-14,444918
E10000027,Somerset,utla,2021-08-14,373229
E10000032,West Sussex,utla,2021-08-14,569941
S12000027,Shetland Islands,utla,2021-08-14,16379
S12000033,Aberdeen City,utla,2021-08-14,129768
S12000048,Perth and Kinross,utla,2021-08-14,99696
E06000007,Warrington,utla,2021-08-13,132823
E06000020,Telford and Wrekin,utla,2021-08-13,105260
E06000035,Medway,utla,2021-08-13,154997
E06000057,Northumberland,utla,2021-08-13,222886
E08000013,St. Helens,utla,2021-08-13,112765
E09000010,Enfield,utla,2021-08-13,170540
E09000021,Kingston upon Thames,utla,2021-08-13,102538
E10000003,Cambridgeshire,utla,2021-08-13,421965
E10000025,Oxfordshire,utla,2021-08-13,442999
E10000027,Somerset,utla,2021-08-13,371771
E10000032,West Sussex,utla,2021-08-13,567098
S12000027,Shetland Islands,utla,2021-08-13,16379
S12000033,Aberdeen City,utla,2021-08-13,129013
S12000048,Perth and Kinross,utla,2021-08-13,99138
E06000007,Warrington,utla,2021-08-12,132438
E06000020,Telford and Wrekin,utla,2021-08-12,104379
E06000035,Medway,utla,2021-08-12,154180
E06000057,Northumberland,utla,2021-08-12,222197
E08000013,St. Helens,utla,2021-08-12,112605
E09000010,Enfield,utla,2021-08-12,170027
E09000021,Kingston upon Thames,utla,2021-08-12,102128
E10000003,Cambridgeshire,utla,2021-08-12,420597
E10000025,Oxfordshire,utla,2021-08-12,440102
E10000027,Somerset,utla,2021-08-12,370549
E10000032,West Sussex,utla,2021-08-12,565205
S12000027,Shetland Islands,utla,2021-08-12,16379
S12000033,Aberdeen City,utla,2021-08-12,128310
S12000048,Perth and Kinross,utla,2021-08-12,98475
E06000007,Warrington,utla,2021-08-11,131654
E06000020,Telford and Wrekin,utla,2021-08-11,103519
E06000035,Medway,utla,2021-08-11,153287
E06000057,Northumberland,utla,2021-08-11,221139
E08000013,St. Helens,utla,2021-08-11,112302
E09000010,Enfield,utla,2021-08-11,169580
E09000021,Kingston upon Thames,utla,2021-08-11,100974
E10000003,Cambridgeshire,utla,2021-08-11,418950
E10000025,Oxfordshire,utla,2021-08-11,436880
E10000027,Somerset,utla,2021-08-11,369053
E10000032,West Sussex,utla,2021-08-11,563204
S12000027,Shetland Islands,utla,2021-08-11,16379
S12000033,Aberdeen City,utla,2021-08-11,127534
S12000048,Perth and Kinross,utla,2021-08-11,97833
E06000007,Warrington,utla,2021-08-10,131156
E06000020,Telford and Wrekin,utla,2021-08-10,103135
E06000035,Medway,utla,2021-08-10,152806
E06000057,Northumberland,utla,2021-08-10,220495
E08000013,St. Helens,utla,2021-08-10,112037
E09000010,Enfield,utla,2021-08-10,169043
E09000021,Kingston upon Thames,utla,2021-08-10,100459
E10000003,Cambridgeshire,utla,2021-08-10,417485
E10000025,Oxfordshire,utla,2021-08-10,433070
E10000027,Somerset,utla,2021-08-10,367356
E10000032,West Sussex,utla,2021-08-10,561308
S12000027,Shetland Islands,utla,2021-08-10,16203
S12000033,Aberdeen City,utla,2021-08-10,126880
S12000048,Perth and Kinross,utla,2021-08-10,97234
E06000007,Warrington,utla,2021-08-09,130491
E06000020,Telford and Wrekin,utla,2021-08-09,102746
E06000035,Medway,utla,2021-08-09,152042
E06000057,Northumberland,utla,2021-08-09,219920
E08000013,St. Helens,utla,2021-08-09,111687
E09000010,Enfield,utla,2021-08-09,168585
E09000021,Kingston upon Thames,utla,2021-08-09,100119
E10000003,Cambridgeshire,utla,2021-08-09,415724
E10000025,Oxfordshire,utla,2021-08-09,431021
E10000027,Somerset,utla,2021-08-09,366359
E10000032,West Sussex,utla,2021-08-09,559558
S12000027,Shetland Islands,utla,2021-08-09,16203
S12000033,Aberdeen City,utla,2021-08-09,126239
S12000048,Perth and Kinross,utla,2021-08-09,96830
E06000007,Warrington,utla,2021-08-08,130141
E06000020,Telford and Wrekin,utla,2021-08-08,102297
E06000035,Medway,utla,2021-08-08,151663
E06000057,Northumberland,utla,2021-08-08,219713
E08000013,St. Helens,utla,2021-08-08,111196
E09000010,Enfield,utla,2021-08-08,168257
E09000021,Kingston upon Thames,utla,2021-08-08,99795
E10000003,Cambridgeshire,utla,2021-08-08,414291
E10000025,Oxfordshire,utla,2021-08-08,428767
E10000027,Somerset,utla,2021-08-08,365510
E10000032,West Sussex,utla,2021-08-08,558070
S12000027,Shetland Islands,utla,2021-08-08,16203
S12000033,Aberdeen City,utla,2021-08-08,125550
S12000048,Perth and Kinross,utla,2021-08-08,96266
E06000007,Warrington,utla,2021-08-07,130105
E06000020,Telford and Wrekin,utla,2021-08-07,102090
E06000035,Medway,utla,2021-08-07,151171
E06000057,Northumberland,utla,2021-08-07,219471
E08000013,St. Helens,utla,2021-08-07,111098
E09000010,Enfield,utla,2021-08-07,168027
E09000021,Kingston upon Thames,utla,2021-08-07,99651
E10000003,Cambridgeshire,utla,2021-08-07,412911
E10000025,Oxfordshire,utla,2021-08-07,427254
E10000027,Somerset,utla,2021-08-07,364800
E10000032,West Sussex,utla,2021-08-07,556675
S12000027,Shetland Islands,utla,2021-08-07,16203
S12000033,Aberdeen City,utla,2021-08-07,125039
S12000048,Perth and Kinross,utla,2021-08-07,96164
E06000007,Warrington,utla,2021-08-06,129645
E06000020,Telford and Wrekin,utla,2021-08-06,101318
E06000035,Medway,utla,2021-08-06,150151
E06000057,Northumberland,utla,2021-08-06,218190
E08000013,St. Helens,utla,2021-08-06,110957
E09000010,Enfield,utla,2021-08-06,167542
E09000021,Kingston upon Thames,utla,2021-08-06,98699
E10000003,Cambridgeshire,utla,2021-08-06,409621
E10000025,Oxfordshire,utla,2021-08-06,423478
E10000027,Somerset,utla,2021-08-06,363336
E10000032,West Sussex,utla,2021-08-06,555089
S12000027,Shetland Islands,utla,2021-08-06,16203
S12000033,Aberdeen City,utla,2021-08-06,124420
S12000048,Perth and Kinross,utla,2021-08-06,96087
E06000007,Warrington,utla,2021-08-05,129203
E06000020,Telford and Wrekin,utla,2021-08-05,100686
E06000035,Medway,utla,2021-08-05,149016
E06000057,Northumberland,utla,2021-08-05,217658
E08000013,St. Helens,utla,2021-08-05,110766
E09000010,Enfield,utla,2021-08-05,167237
E09000021,Kingston upon Thames,utla,2021-08-05,98025
E10000003,Cambridgeshire,utla,2021-08-05,407776
E10000025,Oxfordshire,utla,2021-08-05,421126
E10000027,Somerset,utla,2021-08-05,361561
E10000032,West Sussex,utla,2021-08-05,553897
S12000027,Shetland Islands,utla,2021-08-05,16202
S12000033,Aberdeen City,utla,2021-08-05,123857
S12000048,Perth and Kinross,utla,2021-08-05,95997
E06000007,Warrington,utla,2021-08-04,128703
E06000020,Telford and Wrekin,utla,2021-08-04,100165
E06000035,Medway,utla,2021-08-04,148471
E06000057,Northumberland,utla,2021-08-04,216066
E08000013,St. Helens,utla,2021-08-04,110393
E09000010,Enfield,utla,2021-08-04,166890
E09000021,Kingston upon Thames,utla,2021-08-04,97088
E10000003,Cambridgeshire,utla,2021-08-04,406200
E10000025,Oxfordshire,utla,2021-08-04,418891
E10000027,Somerset,utla,2021-08-04,360373
E10000032,West Sussex,utla,2021-08-04,552271
S12000027,Shetland Islands,utla,2021-08-04,16200
S12000033,Aberdeen City,utla,2021-08-04,123163
S12000048,Perth and Kinross,utla,2021-08-04,95912
E06000007,Warrington,utla,2021-08-03,128243
E06000020,Telford and Wrekin,utla,2021-08-03,100015
E06000035,Medway,utla,2021-08-03,148039
E06000057,Northumberland,utla,2021-08-03,215344
E08000013,St. Helens,utla,2021-08-03,110004
E09000010,Enfield,utla,2021-08-03,166606
E09000021,Kingston upon Thames,utla,2021-08-03,96705
E10000003,Cambridgeshire,utla,2021-08-03,404945
E10000025,Oxfordshire,utla,2021-08-03,415644
E10000027,Somerset,utla,2021-08-03,359278
E10000032,West Sussex,utla,2021-08-03,550983
S12000027,Shetland Islands,utla,2021-08-03,16199
S12000033,Aberdeen City,utla,2021-08-03,122281
S12000048,Perth and Kinross,utla,2021-08-03,95841
E06000007,Warrington,utla,2021-08-02,127833
E06000020,Telford and Wrekin,utla,2021-08-02,99818
E06000035,Medway,utla,2021-08-02,147504
E06000057,Northumberland,utla,2021-08-02,214792
E08000013,St. Helens,utla,2021-08-02,109688
E09000010,Enfield,utla,2021-08-02,166214
E09000021,Kingston upon Thames,utla,2021-08-02,96401
E10000003,Cambridgeshire,utla,2021-08-02,403603
E10000025,Oxfordshire,utla,2021-08-02,413435
E10000027,Somerset,utla,2021-08-02,358594
E10000032,West Sussex,utla,2021-08-02,549248
S12000027,Shetland Islands,utla,2021-08-02,16199
S12000033,Aberdeen City,utla,2021-08-02,121758
S12000048,Perth and Kinross,utla,2021-08-02,95759
E06000007,Warrington,utla,2021-08-01,127459
E06000020,Telford and Wrekin,utla,2021-08-01,99575
E06000035,Medway,utla,2021-08-01,146907
E06000057,Northumberland,utla,2021-08-01,214603
E08000013,St. Helens,utla,2021-08-01,109362
E09000010,Enfield,utla,2021-08-01,165908
E09000021,Kingston upon Thames,utla,2021-08-01,96102
E10000003,Cambridgeshire,utla,2021-08-01,402506
E10000025,Oxfordshire,utla,2021-08-01,411593
E10000027,Somerset,utla,2021-08-01,357931
E10000032,West Sussex,utla,2021-08-01,548347
S12000027,Shetland Islands,utla,2021-08-01,16199
S12000033,Aberdeen City,utla,2021-08-01,120893
S12000048,Perth and Kinross,utla,2021-08-01,95682
E06000007,Warrington,utla,2021-07-31,127359
E06000020,Telford and Wrekin,utla,2021-07-31,99526
E06000035,Medway,utla,2021-07-31,146425
E06000057,Northumberland,utla,2021-07-31,214270
E08000013,St. Helens,utla,2021-07-31,109088
E09000010,Enfield,utla,2021-07-31,165589
E09000021,Kingston upon Thames,utla,2021-07-31,95816
E10000003,Cambridgeshire,utla,2021-07-31,400657
E10000025,Oxfordshire,utla,2021-07-31,410548
E10000027,Somerset,utla,2021-07-31,357177
E10000032,West Sussex,utla,2021-07-31,547178
S12000027,Shetland Islands,utla,2021-07-31,16199
S12000033,Aberdeen City,utla,2021-07-31,120584
S12000048,Perth and Kinross,utla,2021-07-31,95608
E06000007,Warrington,utla,2021-07-30,126916
E06000020,Telford and Wrekin,utla,2021-07-30,99361
E06000035,Medway,utla,2021-07-30,145699
E06000057,Northumberland,utla,2021-07-30,212823
E08000013,St. Helens,utla,2021-07-30,108557
E09000010,Enfield,utla,2021-07-30,165052
E09000021,Kingston upon Thames,utla,2021-07-30,95180
E10000003,Cambridgeshire,utla,2021-07-30,396806
E10000025,Oxfordshire,utla,2021-07-30,408728
E10000027,Somerset,utla,2021-07-30,356049
E10000032,West Sussex,utla,2021-07-30,543824
S12000027,Shetland Islands,utla,2021-07-30,16199
S12000033,Aberdeen City,utla,2021-07-30,119981
S12000048,Perth and Kinross,utla,2021-07-30,95515
E06000007,Warrington,utla,2021-07-29,126526
E06000020,Telford and Wrekin,utla,2021-07-29,99068
E06000035,Medway,utla,2021-07-29,144873
E06000057,Northumberland,utla,2021-07-29,212154
E08000013,St. Helens,utla,2021-07-29,108416
E09000010,Enfield,utla,2021-07-29,164583
E09000021,Kingston upon Thames,utla,2021-07-29,94739
E10000003,Cambridgeshire,utla,2021-07-29,394200
E10000025,Oxfordshire,utla,2021-07-29,406772
E10000027,Somerset,utla,2021-07-29,354742
E10000032,West Sussex,utla,2021-07-29,541927
S12000027,Shetland Islands,utla,2021-07-29,16199
S12000033,Aberdeen City,utla,2021-07-29,119324
S12000048,Perth and Kinross,utla,2021-07-29,95377
E06000007,Warrington,utla,2021-07-28,126133
E06000020,Telford and Wrekin,utla,2021-07-28,98641
E06000035,Medway,utla,2021-07-28,144395
E06000057,Northumberland,utla,2021-07-28,210845
E08000013,St. Helens,utla,2021-07-28,108274
E09000010,Enfield,utla,2021-07-28,164249
E09000021,Kingston upon Thames,utla,2021-07-28,93655
E10000003,Cambridgeshire,utla,2021-07-28,392092
E10000025,Oxfordshire,utla,2021-07-28,405053
E10000027,Somerset,utla,2021-07-28,353352
E10000032,West Sussex,utla,2021-07-28,540172
S12000027,Shetland Islands,utla,2021-07-28,16199
S12000033,Aberdeen City,utla,2021-07-28,118985
S12000048,Perth and Kinross,utla,2021-07-28,95253
E06000007,Warrington,utla,2021-07-27,125821
E06000020,Telford and Wrekin,utla,2021-07-27,98195
E06000035,Medway,utla,2021-07-27,143922
E06000057,Northumberland,utla,2021-07-27,209569
E08000013,St. Helens,utla,2021-07-27,108066
E09000010,Enfield,utla,2021-07-27,163857
E09000021,Kingston upon Thames,utla,2021-07-27,92956
E10000003,Cambridgeshire,utla,2021-07-27,390264
E10000025,Oxfordshire,utla,2021-07-27,402040
E10000027,Somerset,utla,2021-07-27,351728
E10000032,West Sussex,utla,2021-07-27,537829
S12000027,Shetland Islands,utla,2021-07-27,16089
S12000033,Aberdeen City,utla,2021-07-27,118421
S12000048,Perth and Kinross,utla,2021-07-27,95124
E06000007,Warrington,utla,2021-07-26,125115
E06000020,Telford and Wrekin,utla,2021-07-26,98008
E06000035,Medway,utla,2021-07-26,143390
E06000057,Northumberland,utla,2021-07-26,208846
E08000013,St. Helens,utla,2021-07-26,107612
E09000010,Enfield,utla,2021-07-26,163502
E09000021,Kingston upon Thames,utla,2021-07-26,92475
E10000003,Cambridgeshire,utla,2021-07-26,388788
E10000025,Oxfordshire,utla,2021-07-26,400249
E10000027,Somerset,utla,2021-07-26,350997
E10000032,West Sussex,utla,2021-07-26,536364
S12000027,Shetland Islands,utla,2021-07-26,16086
S12000033,Aberdeen City,utla,2021-07-26,117863
S12000048,Perth and Kinross,utla,2021-07-26,95022
E06000007,Warrington,utla,2021-07-25,124619
E06000020,Telford and Wrekin,utla,2021-07-25,97667
E06000035,Medway,utla,2021-07-25,142730
E06000057,Northumberland,utla,2021-07-25,208743
E08000013,St. Helens,utla,2021-07-25,107159
E09000010,Enfield,utla,2021-07-25,163122
E09000021,Kingston upon Thames,utla,2021-07-25,92123
E10000003,Cambridgeshire,utla,2021-07-25,387671
E10000025,Oxfordshire,utla,2021-07-25,398361
E10000027,Somerset,utla,2021-07-25,350150
E10000032,West Sussex,utla,2021-07-25,535242
S12000027,Shetland Islands,utla,2021-07-25,16086
S12000033,Aberdeen City,utla,2021-07-25,116848
S12000048,Perth and Kinross,utla,2021-07-25,94898
E06000007,Warrington,utla,2021-07-24,124569
E06000020,Telford and Wrekin,utla,2021-07-24,97387
E06000035,Medway,utla,2021-07-24,142467
E06000057,Northumberland,utla,2021-07-24,208520
E08000013,St. Helens,utla,2021-07-24,107078
E09000010,Enfield,utla,2021-07-24,162954
E09000021,Kingston upon Thames,utla,2021-07-24,91807
E10000003,Cambridgeshire,utla,2021-07-24,385947
E10000025,Oxfordshire,utla,2021-07-24,397048
E10000027,Somerset,utla,2021-07-24,349318
E10000032,West Sussex,utla,2021-07-24,533900
S12000027,Shetland Islands,utla,2021-07-24,16086
S12000033,Aberdeen City,utla,2021-07-24,116543
S12000048,Perth and Kinross,utla,2021-07-24,94047
E06000007,Warrington,utla,2021-07-23,124061
E06000020,Telford and Wrekin,utla,2021-07-23,97100
E06000035,Medway,utla,2021-07-23,141854
E06000057,Northumberland,utla,2021-07-23,207728
E08000013,St. Helens,utla,2021-07-23,106911
E09000010,Enfield,utla,2021-07-23,162501
E09000021,Kingston upon Thames,utla,2021-07-23,90343
E10000003,Cambridgeshire,utla,2021-07-23,382810
E10000025,Oxfordshire,utla,2021-07-23,395029
E10000027,Somerset,utla,2021-07-23,348029
E10000032,West Sussex,utla,2021-07-23,529613
S12000027,Shetland Islands,utla,2021-07-23,15902
S12000033,Aberdeen City,utla,2021-07-23,116017
S12000048,Perth and Kinross,utla,2021-07-23,93421
E06000007,Warrington,utla,2021-07-22,123628
E06000020,Telford and Wrekin,utla,2021-07-22,96706
E06000035,Medway,utla,2021-07-22,140762
E06000057,Northumberland,utla,2021-07-22,207294
E08000013,St. Helens,utla,2021-07-22,106832
E09000010,Enfield,utla,2021-07-22,162073
E09000021,Kingston upon Thames,utla,2021-07-22,89538
E10000003,Cambridgeshire,utla,2021-07-22,380814
E10000025,Oxfordshire,utla,2021-07-22,392791
E10000027,Somerset,utla,2021-07-22,346768
E10000032,West Sussex,utla,2021-07-22,527863
S12000027,Shetland Islands,utla,2021-07-22,15902
S12000033,Aberdeen City,utla,2021-07-22,115272
S12000048,Perth and Kinross,utla,2021-07-22,92822
E06000007,Warrington,utla,2021-07-21,122857
E06000020,Telford and Wrekin,utla,2021-07-21,96268
E06000035,Medway,utla,2021-07-21,140496
E06000057,Northumberland,utla,2021-07-21,206420
E08000013,St. Helens,utla,2021-07-21,106683
E09000010,Enfield,utla,2021-07-21,161684
E09000021,Kingston upon Thames,utla,2021-07-21,87914
E10000003,Cambridgeshire,utla,2021-07-21,378918
E10000025,Oxfordshire,utla,2021-07-21,390974
E10000027,Somerset,utla,2021-07-21,345491
E10000032,West Sussex,utla,2021-07-21,525848
S12000027,Shetland Islands,utla,2021-07-21,15902
S12000033,Aberdeen City,utla,2021-07-21,114692
S12000048,Perth and Kinross,utla,2021-07-21,92274
E06000007,Warrington,utla,2021-07-20,121874
E06000020,Telford and Wrekin,utla,2021-07-20,95655
E06000035,Medway,utla,2021-07-20,139814
E06000057,Northumberland,utla,2021-07-20,205705
E08000013,St. Helens,utla,2021-07-20,106173
E09000010,Enfield,utla,2021-07-20,161356
E09000021,Kingston upon Thames,utla,2021-07-20,87276
E10000003,Cambridgeshire,utla,2021-07-20,376613
E10000025,Oxfordshire,utla,2021-07-20,388086
E10000027,Somerset,utla,2021-07-20,343875
E10000032,West Sussex,utla,2021-07-20,524017
S12000027,Shetland Islands,utla,2021-07-20,15619
S12000033,Aberdeen City,utla,2021-07-20,114243
S12000048,Perth and Kinross,utla,2021-07-20,91891
E06000007,Warrington,utla,2021-07-19,121234
E06000020,Telford and Wrekin,utla,2021-07-19,95060
E06000035,Medway,utla,2021-07-19,139327
E06000057,Northumberland,utla,2021-07-19,205009
E08000013,St. Helens,utla,2021-07-19,105742
E09000010,Enfield,utla,2021-07-19,160944
E09000021,Kingston upon Thames,utla,2021-07-19,86856
E10000003,Cambridgeshire,utla,2021-07-19,374734
E10000025,Oxfordshire,utla,2021-07-19,386199
E10000027,Somerset,utla,2021-07-19,343091
E10000032,West Sussex,utla,2021-07-19,521304
S12000027,Shetland Islands,utla,2021-07-19,15618
S12000033,Aberdeen City,utla,2021-07-19,113368
S12000048,Perth and Kinross,utla,2021-07-19,91244
