areaCode,areaName,areaType,date,newLFDTests
E12000006,East of England,region,2021-05-22,37254
E12000006,East of England,region,2021-05-21,58763
E12000006,East of England,region,2021-05-20,104731
E12000006,East of England,region,2021-05-19,145047
E12000006,East of England,region,2021-05-18,64754
E12000006,East of England,region,2021-05-17,120054
E12000006,East of England,region,2021-05-16,161532
E12000006,East of England,region,2021-05-15,31033
E12000006,East of England,region,2021-05-14,54413
E12000006,East of England,region,2021-05-13,104805
E12000006,East of England,region,2021-05-12,144769
E12000006,East of England,region,2021-05-11,60490
E12000006,East of England,region,2021-05-10,118657
E12000006,East of England,region,2021-05-09,183653
E12000006,East of England,region,2021-05-08,33986
E12000006,East of England,region,2021-05-07,57286
E12000006,East of England,region,2021-05-06,108366
E12000006,East of England,region,2021-05-05,147874
E12000006,East of England,region,2021-05-04,93561
E12000006,East of England,region,2021-05-03,145890
E12000006,East of England,region,2021-05-02,119279
E12000006,East of England,region,2021-05-01,33741
E12000006,East of England,region,2021-04-30,55623
E12000006,East of England,region,2021-04-29,113298
E12000006,East of England,region,2021-04-28,167391
E12000006,East of England,region,2021-04-27,65284
E12000006,East of England,region,2021-04-26,126028
E12000006,East of England,region,2021-04-25,211771
E12000006,East of England,region,2021-04-24,35584
E12000006,East of England,region,2021-04-23,57431
E12000006,East of England,region,2021-04-22,118762
E12000006,East of England,region,2021-04-21,173232
E12000006,East of England,region,2021-04-20,66243
E12000006,East of England,region,2021-04-19,127455
E12000006,East of England,region,2021-04-18,221390
E12000006,East of England,region,2021-04-17,33454
E12000006,East of England,region,2021-04-16,57486
E12000006,East of England,region,2021-04-15,121679
E12000006,East of England,region,2021-04-14,174774
E12000006,East of England,region,2021-04-13,60686
E12000006,East of England,region,2021-04-12,120216
E12000006,East of England,region,2021-04-11,239077
E12000006,East of England,region,2021-04-10,31883
E12000006,East of England,region,2021-04-09,53279
E12000006,East of England,region,2021-04-08,95431
E12000006,East of England,region,2021-04-07,124854
E12000006,East of England,region,2021-04-06,64254
E12000006,East of England,region,2021-04-05,96091
E12000006,East of England,region,2021-04-04,116848
E12000006,East of England,region,2021-04-03,29775
E12000006,East of England,region,2021-04-02,43504
E12000006,East of England,region,2021-04-01,98011
E12000006,East of England,region,2021-03-31,130713
E12000006,East of England,region,2021-03-30,35253
E12000006,East of England,region,2021-03-29,35865
E12000006,East of England,region,2021-03-28,236584
E12000006,East of England,region,2021-03-27,26214
E12000006,East of England,region,2021-03-26,56167
E12000006,East of England,region,2021-03-25,123675
E12000006,East of England,region,2021-03-24,208062
E12000006,East of England,region,2021-03-23,71786
E12000006,East of England,region,2021-03-22,135991
E12000006,East of England,region,2021-03-21,243133
E12000006,East of England,region,2021-03-20,27304
E12000006,East of England,region,2021-03-19,80748
E12000006,East of England,region,2021-03-18,152129
E12000006,East of England,region,2021-03-17,174980
E12000006,East of England,region,2021-03-16,129262
E12000006,East of England,region,2021-03-15,181026
E12000006,East of England,region,2021-03-14,115286
E12000006,East of England,region,2021-03-13,24685
E12000006,East of England,region,2021-03-12,139325
E12000006,East of England,region,2021-03-11,162356
E12000006,East of England,region,2021-03-10,163633
E12000006,East of England,region,2021-03-09,139518
E12000006,East of England,region,2021-03-08,175021
E12000006,East of England,region,2021-03-07,97357
E12000006,East of England,region,2021-03-06,26687
E12000006,East of England,region,2021-03-05,84026
E12000006,East of England,region,2021-03-04,88246
E12000006,East of England,region,2021-03-03,70310
E12000006,East of England,region,2021-03-02,46326
E12000006,East of England,region,2021-03-01,67859
E12000006,East of England,region,2021-02-28,46032
E12000006,East of England,region,2021-02-27,12784
E12000006,East of England,region,2021-02-26,35450
E12000006,East of England,region,2021-02-25,48080
E12000006,East of England,region,2021-02-24,52005
E12000006,East of England,region,2021-02-23,34063
E12000006,East of England,region,2021-02-22,57529
E12000006,East of England,region,2021-02-21,46528
E12000006,East of England,region,2021-02-20,12525
E12000006,East of England,region,2021-02-19,24237
E12000006,East of England,region,2021-02-18,26436
E12000006,East of England,region,2021-02-17,28310
E12000006,East of England,region,2021-02-16,22260
E12000006,East of England,region,2021-02-15,31105
E12000006,East of England,region,2021-02-14,26246
E12000006,East of England,region,2021-02-13,12409
E12000006,East of England,region,2021-02-12,32162
E12000006,East of England,region,2021-02-11,43151
E12000006,East of England,region,2021-02-10,51106
E12000006,East of England,region,2021-02-09,28985
E12000006,East of England,region,2021-02-08,42807
E12000006,East of England,region,2021-02-07,44173
E12000006,East of England,region,2021-02-06,13244
E12000006,East of England,region,2021-02-05,33707
E12000006,East of England,region,2021-02-04,45009
E12000006,East of England,region,2021-02-03,53865
E12000006,East of England,region,2021-02-02,33492
E12000006,East of England,region,2021-02-01,52192
E12000006,East of England,region,2021-01-31,45074
E12000006,East of England,region,2021-01-30,11994
E12000006,East of England,region,2021-01-29,31274
E12000006,East of England,region,2021-01-28,39709
E12000006,East of England,region,2021-01-27,45618
E12000006,East of England,region,2021-01-26,30593
E12000006,East of England,region,2021-01-25,40523
E12000006,East of England,region,2021-01-24,18658
E12000006,East of England,region,2021-01-23,10065
E12000006,East of England,region,2021-01-22,24087
E12000006,East of England,region,2021-01-21,26336
E12000006,East of England,region,2021-01-20,23244
E12000006,East of England,region,2021-01-19,23862
E12000006,East of England,region,2021-01-18,33317
E12000006,East of England,region,2021-01-17,11801
E12000006,East of England,region,2021-01-16,8002
E12000006,East of England,region,2021-01-15,18803
E12000006,East of England,region,2021-01-14,18052
E12000006,East of England,region,2021-01-13,16539
E12000006,East of England,region,2021-01-12,17207
E12000006,East of England,region,2021-01-11,22185
E12000006,East of England,region,2021-01-10,6578
E12000006,East of England,region,2021-01-09,6099
E12000006,East of England,region,2021-01-08,13889
E12000006,East of England,region,2021-01-07,12764
E12000006,East of England,region,2021-01-06,10616
E12000006,East of England,region,2021-01-05,11231
E12000006,East of England,region,2021-01-04,10782
E12000006,East of England,region,2021-01-03,5782
E12000006,East of England,region,2021-01-02,5181
E12000006,East of England,region,2021-01-01,1992
E12000006,East of England,region,2020-12-31,5928
E12000006,East of England,region,2020-12-30,6391
E12000006,East of England,region,2020-12-29,7129
E12000006,East of England,region,2020-12-28,3029
E12000006,East of England,region,2020-12-27,1585
E12000006,East of England,region,2020-12-26,652
E12000006,East of England,region,2020-12-25,509
E12000006,East of England,region,2020-12-24,2837
E12000006,East of England,region,2020-12-23,5347
E12000006,East of England,region,2020-12-22,4313
E12000006,East of England,region,2020-12-21,3370
E12000006,East of England,region,2020-12-20,2378
E12000006,East of England,region,2020-12-19,2360
E12000006,East of England,region,2020-12-18,3123
E12000006,East of England,region,2020-12-17,2743
E12000006,East of England,region,2020-12-16,2252
E12000006,East of England,region,2020-12-15,2005
E12000006,East of England,region,2020-12-14,2299
E12000006,East of England,region,2020-12-13,1239
E12000006,East of England,region,2020-12-12,1190
E12000006,East of England,region,2020-12-11,1951
E12000006,East of England,region,2020-12-10,1689
E12000006,East of England,region,2020-12-09,3167
E12000006,East of England,region,2020-12-08,2653
E12000006,East of England,region,2020-12-07,2500
E12000006,East of England,region,2020-12-06,1643
E12000006,East of England,region,2020-12-05,2117
E12000006,East of England,region,2020-12-04,3774
E12000006,East of England,region,2020-12-03,3136
E12000006,East of England,region,2020-12-02,2399
E12000006,East of England,region,2020-12-01,2360
E12000006,East of England,region,2020-11-30,2431
E12000006,East of England,region,2020-11-29,334
E12000006,East of England,region,2020-11-28,22
E12000006,East of England,region,2020-11-27,221
E12000006,East of England,region,2020-11-26,115
E12000006,East of England,region,2020-11-25,81
E12000006,East of England,region,2020-11-24,99
E12000006,East of England,region,2020-11-23,88
E12000006,East of England,region,2020-11-22,9
E12000006,East of England,region,2020-11-21,10
E12000006,East of England,region,2020-11-20,74
E12000006,East of England,region,2020-11-19,83
E12000006,East of England,region,2020-11-18,66
E12000006,East of England,region,2020-11-17,93
E12000006,East of England,region,2020-11-16,66
E12000006,East of England,region,2020-11-15,7
E12000006,East of England,region,2020-11-14,7
E12000006,East of England,region,2020-11-13,38
E12000006,East of England,region,2020-11-12,28
E12000006,East of England,region,2020-11-11,36
E12000006,East of England,region,2020-11-10,12
E12000006,East of England,region,2020-11-09,20
E12000006,East of England,region,2020-11-08,2
E12000006,East of England,region,2020-11-07,2
E12000006,East of England,region,2020-11-06,6
E12000006,East of England,region,2020-11-05,13
E12000006,East of England,region,2020-11-04,25
E12000006,East of England,region,2020-11-03,4
E12000006,East of England,region,2020-11-02,5
E12000006,East of England,region,2020-11-01,0
E12000006,East of England,region,2020-10-31,0
E12000006,East of England,region,2020-10-30,0
E12000006,East of England,region,2020-10-29,2
E12000007,London,region,2021-10-03,75039
E12000007,London,region,2021-10-02,54269
E12000007,London,region,2021-10-01,63231
E12000007,London,region,2021-09-30,78278
E12000007,London,region,2021-09-29,87890
E12000007,London,region,2021-09-28,64767
E12000007,London,region,2021-09-27,91036
E12000007,London,region,2021-09-26,91767
E12000007,London,region,2021-09-25,62418
E12000007,London,region,2021-09-24,66455
E12000007,London,region,2021-09-23,80292
E12000007,London,region,2021-09-22,84961
E12000007,London,region,2021-09-21,63853
E12000007,London,region,2021-09-20,90948
E12000007,London,region,2021-09-19,99320
E12000007,London,region,2021-09-18,58125
E12000007,London,region,2021-09-17,70543
E12000007,London,region,2021-09-16,78528
E12000007,London,region,2021-09-15,88106
E12000007,London,region,2021-09-14,68547
E12000007,London,region,2021-09-13,99070
E12000007,London,region,2021-09-12,93421
E12000007,London,region,2021-09-11,62689
E12000007,London,region,2021-09-10,101108
E12000007,London,region,2021-09-09,119785
E12000007,London,region,2021-09-08,116915
E12000007,London,region,2021-09-07,125104
E12000007,London,region,2021-09-06,172049
E12000007,London,region,2021-09-05,90797
E12000007,London,region,2021-09-04,63525
E12000007,London,region,2021-09-03,147526
E12000007,London,region,2021-09-02,119082
E12000007,London,region,2021-09-01,94389
E12000007,London,region,2021-08-31,87757
E12000007,London,region,2021-08-30,63836
E12000007,London,region,2021-08-29,66543
E12000007,London,region,2021-08-28,75486
E12000007,London,region,2021-08-27,83154
E12000007,London,region,2021-08-26,76082
E12000007,London,region,2021-08-25,65720
E12000007,London,region,2021-08-24,51429
E12000007,London,region,2021-08-23,62354
E12000007,London,region,2021-08-22,50968
E12000007,London,region,2021-08-21,49021
E12000007,London,region,2021-08-20,58879
E12000007,London,region,2021-08-19,59496
E12000007,London,region,2021-08-18,57001
E12000007,London,region,2021-08-17,51143
E12000007,London,region,2021-08-16,62677
E12000007,London,region,2021-08-15,56143
E12000007,London,region,2021-08-14,58703
E12000007,London,region,2021-08-13,66779
E12000007,London,region,2021-08-12,63091
E12000007,London,region,2021-08-11,63363
E12000007,London,region,2021-08-10,56500
E12000007,London,region,2021-08-09,65810
E12000007,London,region,2021-08-08,56214
E12000007,London,region,2021-08-07,63457
E12000007,London,region,2021-08-06,73113
E12000007,London,region,2021-08-05,69030
E12000007,London,region,2021-08-04,64183
E12000007,London,region,2021-08-03,57554
E12000007,London,region,2021-08-02,68029
E12000007,London,region,2021-08-01,59294
E12000007,London,region,2021-07-31,62092
E12000007,London,region,2021-07-30,73926
E12000007,London,region,2021-07-29,68923
E12000007,London,region,2021-07-28,66145
E12000007,London,region,2021-07-27,58756
E12000007,London,region,2021-07-26,73791
E12000007,London,region,2021-07-25,63716
E12000007,London,region,2021-07-24,64909
E12000007,London,region,2021-07-23,75904
E12000007,London,region,2021-07-22,79728
E12000007,London,region,2021-07-21,79414
E12000007,London,region,2021-07-20,64050
E12000007,London,region,2021-07-19,92495
E12000007,London,region,2021-07-18,86168
E12000007,London,region,2021-07-17,56722
E12000007,London,region,2021-07-16,75060
E12000007,London,region,2021-07-15,90076
E12000007,London,region,2021-07-14,92843
E12000007,London,region,2021-07-13,67444
E12000007,London,region,2021-07-12,90630
E12000007,London,region,2021-07-11,96313
E12000007,London,region,2021-07-10,64764
E12000007,London,region,2021-07-09,74946
E12000007,London,region,2021-07-08,90972
E12000007,London,region,2021-07-07,104133
E12000007,London,region,2021-07-06,96036
E12000007,London,region,2021-07-05,122729
E12000007,London,region,2021-07-04,108778
E12000007,London,region,2021-07-03,48035
E12000007,London,region,2021-07-02,67030
E12000007,London,region,2021-07-01,91916
E12000007,London,region,2021-06-30,103544
E12000007,London,region,2021-06-29,73097
E12000007,London,region,2021-06-28,111595
E12000007,London,region,2021-06-27,110215
E12000007,London,region,2021-06-26,45548
E12000007,London,region,2021-06-25,63651
E12000007,London,region,2021-06-24,84891
E12000007,London,region,2021-06-23,90695
E12000007,London,region,2021-06-22,62340
E12000007,London,region,2021-06-21,96770
E12000007,London,region,2021-06-20,101376
E12000007,London,region,2021-06-19,38487
E12000007,London,region,2021-06-18,56914
E12000007,London,region,2021-06-17,86004
E12000007,London,region,2021-06-16,88520
E12000007,London,region,2021-06-15,58836
E12000007,London,region,2021-06-14,93145
E12000007,London,region,2021-06-13,96615
E12000007,London,region,2021-06-12,39337
E12000007,London,region,2021-06-11,55280
E12000007,London,region,2021-06-10,76291
E12000007,London,region,2021-06-09,85987
E12000007,London,region,2021-06-08,53961
E12000007,London,region,2021-06-07,93380
E12000007,London,region,2021-06-06,117166
E12000007,London,region,2021-06-05,34009
E12000007,London,region,2021-06-04,48083
E12000007,London,region,2021-06-03,60982
E12000007,London,region,2021-06-02,63586
E12000007,London,region,2021-06-01,58991
E12000007,London,region,2021-05-31,56234
E12000007,London,region,2021-05-30,50249
E12000007,London,region,2021-05-29,33132
E12000007,London,region,2021-05-28,49528
E12000007,London,region,2021-05-27,76824
E12000007,London,region,2021-05-26,91266
E12000007,London,region,2021-05-25,55949
E12000007,London,region,2021-05-24,93718
E12000007,London,region,2021-05-23,110497
E12000007,London,region,2021-05-22,35643
E12000007,London,region,2021-05-21,51548
E12000007,London,region,2021-05-20,83858
E12000007,London,region,2021-05-19,96808
E12000007,London,region,2021-05-18,55839
E12000007,London,region,2021-05-17,96772
E12000007,London,region,2021-05-16,112801
E12000007,London,region,2021-05-15,32010
E12000007,London,region,2021-05-14,51299
E12000007,London,region,2021-05-13,80348
E12000007,London,region,2021-05-12,92868
E12000007,London,region,2021-05-11,53414
E12000007,London,region,2021-05-10,97757
E12000007,London,region,2021-05-09,123631
E12000007,London,region,2021-05-08,32626
E12000007,London,region,2021-05-07,49281
E12000007,London,region,2021-05-06,82583
E12000007,London,region,2021-05-05,100277
E12000007,London,region,2021-05-04,82116
E12000007,London,region,2021-05-03,114108
E12000007,London,region,2021-05-02,73062
E12000007,London,region,2021-05-01,32101
E12000007,London,region,2021-04-30,49216
E12000007,London,region,2021-04-29,89429
E12000007,London,region,2021-04-28,113629
E12000007,London,region,2021-04-27,56376
E12000007,London,region,2021-04-26,102789
E12000007,London,region,2021-04-25,145641
E12000007,London,region,2021-04-24,37091
E12000007,London,region,2021-04-23,50728
E12000007,London,region,2021-04-22,92426
E12000007,London,region,2021-04-21,114734
E12000007,London,region,2021-04-20,57889
E12000007,London,region,2021-04-19,111430
E12000007,London,region,2021-04-18,173277
E12000007,London,region,2021-04-17,37435
E12000007,London,region,2021-04-16,52208
E12000007,London,region,2021-04-15,80119
E12000007,London,region,2021-04-14,89351
E12000007,London,region,2021-04-13,54644
E12000007,London,region,2021-04-12,81960
E12000007,London,region,2021-04-11,90413
E12000007,London,region,2021-04-10,31630
E12000007,London,region,2021-04-09,46559
E12000007,London,region,2021-04-08,70399
E12000007,London,region,2021-04-07,80397
E12000007,London,region,2021-04-06,56292
E12000007,London,region,2021-04-05,70952
E12000007,London,region,2021-04-04,69402
E12000007,London,region,2021-04-03,28963
E12000007,London,region,2021-04-02,36913
E12000007,London,region,2021-04-01,77956
E12000007,London,region,2021-03-31,101720
E12000007,London,region,2021-03-30,40320
E12000007,London,region,2021-03-29,40590
E12000007,London,region,2021-03-28,233396
E12000007,London,region,2021-03-27,29013
E12000007,London,region,2021-03-26,56242
E12000007,London,region,2021-03-25,113434
E12000007,London,region,2021-03-24,160312
E12000007,London,region,2021-03-23,74643
E12000007,London,region,2021-03-22,134650
E12000007,London,region,2021-03-21,186829
E12000007,London,region,2021-03-20,27190
E12000007,London,region,2021-03-19,87009
E12000007,London,region,2021-03-18,149410
E12000007,London,region,2021-03-17,160134
E12000007,London,region,2021-03-16,151995
E12000007,London,region,2021-03-15,196878
E12000007,London,region,2021-03-14,80742
E12000007,London,region,2021-03-13,23239
E12000007,London,region,2021-03-12,168312
E12000007,London,region,2021-03-11,184636
E12000007,London,region,2021-03-10,158784
E12000007,London,region,2021-03-09,167959
E12000007,London,region,2021-03-08,209014
E12000007,London,region,2021-03-07,63540
E12000007,London,region,2021-03-06,23537
E12000007,London,region,2021-03-05,90760
E12000007,London,region,2021-03-04,86452
E12000007,London,region,2021-03-03,55520
E12000007,London,region,2021-03-02,41029
E12000007,London,region,2021-03-01,59498
E12000007,London,region,2021-02-28,31354
E12000007,London,region,2021-02-27,14642
E12000007,London,region,2021-02-26,35848
E12000007,London,region,2021-02-25,43652
E12000007,London,region,2021-02-24,38943
E12000007,London,region,2021-02-23,32022
E12000007,London,region,2021-02-22,53760
E12000007,London,region,2021-02-21,32744
E12000007,London,region,2021-02-20,15086
E12000007,London,region,2021-02-19,26563
E12000007,London,region,2021-02-18,26062
E12000007,London,region,2021-02-17,24894
E12000007,London,region,2021-02-16,22827
E12000007,London,region,2021-02-15,29975
E12000007,London,region,2021-02-14,18665
E12000007,London,region,2021-02-13,14224
E12000007,London,region,2021-02-12,33574
E12000007,London,region,2021-02-11,42160
E12000007,London,region,2021-02-10,39421
E12000007,London,region,2021-02-09,30419
E12000007,London,region,2021-02-08,49007
E12000007,London,region,2021-02-07,32327
E12000007,London,region,2021-02-06,16354
E12000007,London,region,2021-02-05,37179
E12000007,London,region,2021-02-04,45103
E12000007,London,region,2021-02-03,43724
E12000007,London,region,2021-02-02,36121
E12000007,London,region,2021-02-01,51741
E12000007,London,region,2021-01-31,31701
E12000007,London,region,2021-01-30,15614
E12000007,London,region,2021-01-29,34989
E12000007,London,region,2021-01-28,40459
E12000007,London,region,2021-01-27,35958
E12000007,London,region,2021-01-26,31344
E12000007,London,region,2021-01-25,43624
E12000007,London,region,2021-01-24,16584
E12000007,London,region,2021-01-23,16340
E12000007,London,region,2021-01-22,32149
E12000007,London,region,2021-01-21,31359
E12000007,London,region,2021-01-20,27803
E12000007,London,region,2021-01-19,30071
E12000007,London,region,2021-01-18,37854
E12000007,London,region,2021-01-17,15135
E12000007,London,region,2021-01-16,15112
E12000007,London,region,2021-01-15,28240
E12000007,London,region,2021-01-14,25871
E12000007,London,region,2021-01-13,24169
E12000007,London,region,2021-01-12,24306
E12000007,London,region,2021-01-11,29931
E12000007,London,region,2021-01-10,10488
E12000007,London,region,2021-01-09,11845
E12000007,London,region,2021-01-08,20973
E12000007,London,region,2021-01-07,18728
E12000007,London,region,2021-01-06,15858
E12000007,London,region,2021-01-05,14512
E12000007,London,region,2021-01-04,16447
E12000007,London,region,2021-01-03,9305
E12000007,London,region,2021-01-02,9736
E12000007,London,region,2021-01-01,3288
E12000007,London,region,2020-12-31,10213
E12000007,London,region,2020-12-30,11028
E12000007,London,region,2020-12-29,9859
E12000007,London,region,2020-12-28,4472
E12000007,London,region,2020-12-27,3918
E12000007,London,region,2020-12-26,2109
E12000007,London,region,2020-12-25,1195
E12000007,London,region,2020-12-24,6806
E12000007,London,region,2020-12-23,9789
E12000007,London,region,2020-12-22,8154
E12000007,London,region,2020-12-21,6152
E12000007,London,region,2020-12-20,3037
E12000007,London,region,2020-12-19,2486
E12000007,London,region,2020-12-18,3595
E12000007,London,region,2020-12-17,2654
E12000007,London,region,2020-12-16,1865
E12000007,London,region,2020-12-15,2362
E12000007,London,region,2020-12-14,3166
E12000007,London,region,2020-12-13,323
E12000007,London,region,2020-12-12,583
E12000007,London,region,2020-12-11,3804
E12000007,London,region,2020-12-10,2322
E12000007,London,region,2020-12-09,3571
E12000007,London,region,2020-12-08,4321
E12000007,London,region,2020-12-07,4757
E12000007,London,region,2020-12-06,1918
E12000007,London,region,2020-12-05,3120
E12000007,London,region,2020-12-04,5229
E12000007,London,region,2020-12-03,4235
E12000007,London,region,2020-12-02,3634
E12000007,London,region,2020-12-01,3700
E12000007,London,region,2020-11-30,4030
E12000007,London,region,2020-11-29,83
E12000007,London,region,2020-11-28,61
E12000007,London,region,2020-11-27,346
E12000007,London,region,2020-11-26,49
E12000007,London,region,2020-11-25,48
E12000007,London,region,2020-11-24,52
E12000007,London,region,2020-11-23,40
E12000007,London,region,2020-11-22,7
E12000007,London,region,2020-11-21,11
E12000007,London,region,2020-11-20,32
E12000007,London,region,2020-11-19,41
E12000007,London,region,2020-11-18,15
E12000007,London,region,2020-11-17,9
E12000007,London,region,2020-11-16,20
E12000007,London,region,2020-11-15,7
E12000007,London,region,2020-11-14,7
E12000007,London,region,2020-11-13,10
E12000007,London,region,2020-11-12,11
E12000007,London,region,2020-11-11,8
E12000007,London,region,2020-11-10,21
E12000007,London,region,2020-11-09,7
E12000007,London,region,2020-11-08,3
E12000007,London,region,2020-11-07,11
E12000007,London,region,2020-11-06,8
E12000007,London,region,2020-11-05,1
E12000007,London,region,2020-11-04,0
E12000007,London,region,2020-11-03,0
E12000007,London,region,2020-11-02,0
E12000007,London,region,2020-11-01,0
E12000007,London,region,2020-10-31,0
E12000007,London,region,2020-10-30,0
E12000007,London,region,2020-10-29,1
E12000007,London,region,2020-10-28,0
E12000007,London,region,2020-10-27,0
E12000007,London,region,2020-10-26,3
E12000007,London,region,2020-10-25,0
E12000007,London,region,2020-10-24,0
E12000007,London,region,2020-10-23,2
E12000008,South East,region,2021-10-03,139521
E12000008,South East,region,2021-10-02,73951
E12000008,South East,region,2021-10-01,93689
E12000008,South East,region,2021-09-30,124884
E12000008,South East,region,2021-09-29,148370
E12000008,South East,region,2021-09-28,96695
E12000008,South East,region,2021-09-27,147888
E12000008,South East,region,2021-09-26,169654
E12000008,South East,region,2021-09-25,79120
E12000008,South East,region,2021-09-24,98450
E12000008,South East,region,2021-09-23,131144
E12000008,South East,region,2021-09-22,147052
E12000008,South East,region,2021-09-21,100016
E12000008,South East,region,2021-09-20,149917
E12000008,South East,region,2021-09-19,186099
E12000008,South East,region,2021-09-18,84105
E12000008,South East,region,2021-09-17,108699
E12000008,South East,region,2021-09-16,138148
E12000008,South East,region,2021-09-15,160457
E12000008,South East,region,2021-09-14,104586
E12000008,South East,region,2021-09-13,159958
E12000008,South East,region,2021-09-12,179050
E12000008,South East,region,2021-09-11,81677
E12000008,South East,region,2021-09-10,134865
E12000008,South East,region,2021-09-09,164965
E12000008,South East,region,2021-09-08,179389
E12000008,South East,region,2021-09-07,170045
E12000008,South East,region,2021-09-06,236886
E12000008,South East,region,2021-09-05,158495
E12000008,South East,region,2021-09-04,84441
E12000008,South East,region,2021-09-03,181273
E12000008,South East,region,2021-09-02,169010
E12000008,South East,region,2021-09-01,157271
E12000008,South East,region,2021-08-31,135775
E12000008,South East,region,2021-08-30,103558
E12000008,South East,region,2021-08-29,96060
E12000008,South East,region,2021-08-28,96890
E12000008,South East,region,2021-08-27,112093
E12000008,South East,region,2021-08-26,114454
E12000008,South East,region,2021-08-25,109798
E12000008,South East,region,2021-08-24,84005
E12000008,South East,region,2021-08-23,103466
E12000008,South East,region,2021-08-22,87622
E12000008,South East,region,2021-08-21,69575
E12000008,South East,region,2021-08-20,85099
E12000008,South East,region,2021-08-19,92652
E12000008,South East,region,2021-08-18,90773
E12000008,South East,region,2021-08-17,79578
E12000008,South East,region,2021-08-16,102293
E12000008,South East,region,2021-08-15,88484
E12000008,South East,region,2021-08-14,68940
E12000008,South East,region,2021-08-13,91976
E12000008,South East,region,2021-08-12,96817
E12000008,South East,region,2021-08-11,99538
E12000008,South East,region,2021-08-10,85687
E12000008,South East,region,2021-08-09,106957
E12000008,South East,region,2021-08-08,94386
E12000008,South East,region,2021-08-07,72489
E12000008,South East,region,2021-08-06,93369
E12000008,South East,region,2021-08-05,100206
E12000008,South East,region,2021-08-04,99115
E12000008,South East,region,2021-08-03,85301
E12000008,South East,region,2021-08-02,111336
E12000008,South East,region,2021-08-01,98805
E12000008,South East,region,2021-07-31,74481
E12000008,South East,region,2021-07-30,96433
E12000008,South East,region,2021-07-29,104894
E12000008,South East,region,2021-07-28,109298
E12000008,South East,region,2021-07-27,91939
E12000008,South East,region,2021-07-26,122276
E12000008,South East,region,2021-07-25,116889
E12000008,South East,region,2021-07-24,83893
E12000008,South East,region,2021-07-23,110128
E12000008,South East,region,2021-07-22,128362
E12000008,South East,region,2021-07-21,137480
E12000008,South East,region,2021-07-20,103251
E12000008,South East,region,2021-07-19,157266
E12000008,South East,region,2021-07-18,168008
E12000008,South East,region,2021-07-17,88069
E12000008,South East,region,2021-07-16,116308
E12000008,South East,region,2021-07-15,153556
E12000008,South East,region,2021-07-14,173023
E12000008,South East,region,2021-07-13,110287
E12000008,South East,region,2021-07-12,160066
E12000008,South East,region,2021-07-11,174117
E12000008,South East,region,2021-07-10,87832
E12000008,South East,region,2021-07-09,110957
E12000008,South East,region,2021-07-08,153615
E12000008,South East,region,2021-07-07,179823
E12000008,South East,region,2021-07-06,117817
E12000008,South East,region,2021-07-05,175403
E12000008,South East,region,2021-07-04,201724
E12000008,South East,region,2021-07-03,70881
E12000008,South East,region,2021-07-02,99073
E12000008,South East,region,2021-07-01,149835
E12000008,South East,region,2021-06-30,182380
E12000008,South East,region,2021-06-29,104724
E12000008,South East,region,2021-06-28,172947
E12000008,South East,region,2021-06-27,208653
E12000008,South East,region,2021-06-26,61886
E12000008,South East,region,2021-06-25,95212
E12000008,South East,region,2021-06-24,144319
E12000008,South East,region,2021-06-23,172620
E12000008,South East,region,2021-06-22,97911
E12000008,South East,region,2021-06-21,162748
E12000008,South East,region,2021-06-20,202338
E12000008,South East,region,2021-06-19,58737
E12000008,South East,region,2021-06-18,91756
E12000008,South East,region,2021-06-17,147173
E12000008,South East,region,2021-06-16,170135
E12000008,South East,region,2021-06-15,95584
E12000008,South East,region,2021-06-14,162167
E12000008,South East,region,2021-06-13,192761
E12000008,South East,region,2021-06-12,54520
E12000008,South East,region,2021-06-11,86121
E12000008,South East,region,2021-06-10,135029
E12000008,South East,region,2021-06-09,167073
E12000008,South East,region,2021-06-08,86760
E12000008,South East,region,2021-06-07,159277
E12000008,South East,region,2021-06-06,231836
E12000008,South East,region,2021-06-05,53771
E12000008,South East,region,2021-06-04,82389
E12000008,South East,region,2021-06-03,110222
E12000008,South East,region,2021-06-02,125208
E12000008,South East,region,2021-06-01,97237
E12000008,South East,region,2021-05-31,107627
E12000008,South East,region,2021-05-30,108391
E12000008,South East,region,2021-05-29,52204
E12000008,South East,region,2021-05-28,82338
E12000008,South East,region,2021-05-27,137421
E12000008,South East,region,2021-05-26,181821
E12000008,South East,region,2021-05-25,93297
E12000008,South East,region,2021-05-24,166401
E12000008,South East,region,2021-05-23,228318
E12000008,South East,region,2021-05-22,56231
E12000008,South East,region,2021-05-21,88296
E12000008,South East,region,2021-05-20,152120
E12000008,South East,region,2021-05-19,196261
E12000008,South East,region,2021-05-18,93110
E12000008,South East,region,2021-05-17,175067
E12000008,South East,region,2021-05-16,230436
E12000008,South East,region,2021-05-15,49378
E12000008,South East,region,2021-05-14,83931
E12000008,South East,region,2021-05-13,154365
E12000008,South East,region,2021-05-12,199972
E12000008,South East,region,2021-05-11,89857
E12000008,South East,region,2021-05-10,174040
E12000008,South East,region,2021-05-09,259158
E12000008,South East,region,2021-05-08,53540
E12000008,South East,region,2021-05-07,87403
E12000008,South East,region,2021-05-06,156740
E12000008,South East,region,2021-05-05,203566
E12000008,South East,region,2021-05-04,137507
E12000008,South East,region,2021-05-03,216717
E12000008,South East,region,2021-05-02,163425
E12000008,South East,region,2021-05-01,52163
E12000008,South East,region,2021-04-30,85258
