areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",utla,2021-09-22,85_89,5090.0,4788.0,0.0,4850.0,1.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-22,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-21,16_17,10169.0,1438.0,18.0,5102.0,20.0,1438.0,18.0,50.2,14.1,14.1
E06000023,"Bristol, City of",utla,2021-09-21,18_24,63771.0,34244.0,250.0,43230.0,55.0,34244.0,250.0,67.8,53.7,53.7
E06000023,"Bristol, City of",utla,2021-09-21,25_29,53656.0,30500.0,149.0,35813.0,39.0,30500.0,149.0,66.7,56.8,56.8
E06000023,"Bristol, City of",utla,2021-09-21,30_34,53303.0,32415.0,107.0,36662.0,32.0,32415.0,107.0,68.8,60.8,60.8
E06000023,"Bristol, City of",utla,2021-09-21,35_39,46044.0,29445.0,50.0,32559.0,12.0,29445.0,50.0,70.7,63.9,63.9
E06000023,"Bristol, City of",utla,2021-09-21,40_44,37480.0,26085.0,14.0,27889.0,7.0,26085.0,14.0,74.4,69.6,69.6
E06000023,"Bristol, City of",utla,2021-09-21,45_49,31545.0,23647.0,13.0,25000.0,6.0,23647.0,13.0,79.3,75.0,75.0
E06000023,"Bristol, City of",utla,2021-09-21,50_54,29501.0,23854.0,6.0,24767.0,3.0,23854.0,6.0,84.0,80.9,80.9
E06000023,"Bristol, City of",utla,2021-09-21,55_59,27546.0,23055.0,5.0,23850.0,2.0,23055.0,5.0,86.6,83.7,83.7
E06000023,"Bristol, City of",utla,2021-09-21,60_64,22137.0,19087.0,1.0,19717.0,2.0,19087.0,1.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-21,65_69,17977.0,16094.0,0.0,16381.0,3.0,16094.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-21,70_74,16550.0,15301.0,0.0,15476.0,1.0,15301.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",utla,2021-09-21,75_79,11602.0,10850.0,0.0,10955.0,1.0,10850.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-21,80_84,8187.0,7719.0,0.0,7797.0,0.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-21,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-21,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-20,16_17,10169.0,1420.0,8.0,5082.0,12.0,1420.0,8.0,50.0,14.0,14.0
E06000023,"Bristol, City of",utla,2021-09-20,18_24,63771.0,33994.0,269.0,43175.0,42.0,33994.0,269.0,67.7,53.3,53.3
E06000023,"Bristol, City of",utla,2021-09-20,25_29,53656.0,30351.0,195.0,35774.0,29.0,30351.0,195.0,66.7,56.6,56.6
E06000023,"Bristol, City of",utla,2021-09-20,30_34,53303.0,32308.0,102.0,36630.0,21.0,32308.0,102.0,68.7,60.6,60.6
E06000023,"Bristol, City of",utla,2021-09-20,35_39,46044.0,29395.0,50.0,32547.0,14.0,29395.0,50.0,70.7,63.8,63.8
E06000023,"Bristol, City of",utla,2021-09-20,40_44,37480.0,26071.0,20.0,27882.0,8.0,26071.0,20.0,74.4,69.6,69.6
E06000023,"Bristol, City of",utla,2021-09-20,45_49,31545.0,23634.0,10.0,24994.0,6.0,23634.0,10.0,79.2,74.9,74.9
E06000023,"Bristol, City of",utla,2021-09-20,50_54,29501.0,23848.0,2.0,24764.0,2.0,23848.0,2.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-20,55_59,27546.0,23050.0,6.0,23848.0,4.0,23050.0,6.0,86.6,83.7,83.7
E06000023,"Bristol, City of",utla,2021-09-20,60_64,22137.0,19086.0,6.0,19715.0,0.0,19086.0,6.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-20,65_69,17977.0,16094.0,2.0,16378.0,0.0,16094.0,2.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-20,70_74,16550.0,15301.0,1.0,15475.0,0.0,15301.0,1.0,93.5,92.5,92.5
E06000023,"Bristol, City of",utla,2021-09-20,75_79,11602.0,10850.0,3.0,10954.0,0.0,10850.0,3.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-20,80_84,8187.0,7719.0,0.0,7797.0,0.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-20,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-20,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-19,16_17,10169.0,1412.0,12.0,5070.0,12.0,1412.0,12.0,49.9,13.9,13.9
E06000023,"Bristol, City of",utla,2021-09-19,18_24,63771.0,33725.0,139.0,43133.0,22.0,33725.0,139.0,67.6,52.9,52.9
E06000023,"Bristol, City of",utla,2021-09-19,25_29,53656.0,30156.0,82.0,35745.0,8.0,30156.0,82.0,66.6,56.2,56.2
E06000023,"Bristol, City of",utla,2021-09-19,30_34,53303.0,32206.0,38.0,36609.0,13.0,32206.0,38.0,68.7,60.4,60.4
E06000023,"Bristol, City of",utla,2021-09-19,35_39,46044.0,29345.0,24.0,32533.0,3.0,29345.0,24.0,70.7,63.7,63.7
E06000023,"Bristol, City of",utla,2021-09-19,40_44,37480.0,26051.0,14.0,27874.0,0.0,26051.0,14.0,74.4,69.5,69.5
E06000023,"Bristol, City of",utla,2021-09-19,45_49,31545.0,23624.0,11.0,24988.0,3.0,23624.0,11.0,79.2,74.9,74.9
E06000023,"Bristol, City of",utla,2021-09-19,50_54,29501.0,23846.0,4.0,24762.0,4.0,23846.0,4.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-19,55_59,27546.0,23044.0,0.0,23844.0,2.0,23044.0,0.0,86.6,83.7,83.7
E06000023,"Bristol, City of",utla,2021-09-19,60_64,22137.0,19080.0,0.0,19715.0,0.0,19080.0,0.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-19,65_69,17977.0,16092.0,1.0,16378.0,1.0,16092.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-19,70_74,16550.0,15300.0,0.0,15475.0,0.0,15300.0,0.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-19,75_79,11602.0,10847.0,0.0,10954.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-19,80_84,8187.0,7719.0,0.0,7797.0,0.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-19,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-19,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-18,16_17,10169.0,1400.0,29.0,5058.0,41.0,1400.0,29.0,49.7,13.8,13.8
E06000023,"Bristol, City of",utla,2021-09-18,18_24,63771.0,33586.0,326.0,43111.0,41.0,33586.0,326.0,67.6,52.7,52.7
E06000023,"Bristol, City of",utla,2021-09-18,25_29,53656.0,30074.0,200.0,35737.0,31.0,30074.0,200.0,66.6,56.0,56.0
E06000023,"Bristol, City of",utla,2021-09-18,30_34,53303.0,32168.0,99.0,36596.0,19.0,32168.0,99.0,68.7,60.3,60.3
E06000023,"Bristol, City of",utla,2021-09-18,35_39,46044.0,29321.0,82.0,32530.0,19.0,29321.0,82.0,70.6,63.7,63.7
E06000023,"Bristol, City of",utla,2021-09-18,40_44,37480.0,26037.0,25.0,27874.0,9.0,26037.0,25.0,74.4,69.5,69.5
E06000023,"Bristol, City of",utla,2021-09-18,45_49,31545.0,23613.0,8.0,24985.0,7.0,23613.0,8.0,79.2,74.9,74.9
E06000023,"Bristol, City of",utla,2021-09-18,50_54,29501.0,23842.0,7.0,24758.0,6.0,23842.0,7.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-18,55_59,27546.0,23044.0,8.0,23842.0,1.0,23044.0,8.0,86.6,83.7,83.7
E06000023,"Bristol, City of",utla,2021-09-18,60_64,22137.0,19080.0,4.0,19715.0,0.0,19080.0,4.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-18,65_69,17977.0,16091.0,0.0,16377.0,0.0,16091.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-18,70_74,16550.0,15300.0,2.0,15475.0,0.0,15300.0,2.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-18,75_79,11602.0,10847.0,0.0,10954.0,2.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-18,80_84,8187.0,7719.0,0.0,7797.0,0.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-18,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-18,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-17,16_17,10169.0,1371.0,11.0,5017.0,11.0,1371.0,11.0,49.3,13.5,13.5
E06000023,"Bristol, City of",utla,2021-09-17,18_24,63771.0,33260.0,170.0,43070.0,28.0,33260.0,170.0,67.5,52.2,52.2
E06000023,"Bristol, City of",utla,2021-09-17,25_29,53656.0,29874.0,122.0,35706.0,20.0,29874.0,122.0,66.5,55.7,55.7
E06000023,"Bristol, City of",utla,2021-09-17,30_34,53303.0,32069.0,55.0,36577.0,19.0,32069.0,55.0,68.6,60.2,60.2
E06000023,"Bristol, City of",utla,2021-09-17,35_39,46044.0,29239.0,50.0,32511.0,11.0,29239.0,50.0,70.6,63.5,63.5
E06000023,"Bristol, City of",utla,2021-09-17,40_44,37480.0,26012.0,13.0,27865.0,6.0,26012.0,13.0,74.3,69.4,69.4
E06000023,"Bristol, City of",utla,2021-09-17,45_49,31545.0,23605.0,12.0,24978.0,2.0,23605.0,12.0,79.2,74.8,74.8
E06000023,"Bristol, City of",utla,2021-09-17,50_54,29501.0,23835.0,3.0,24752.0,3.0,23835.0,3.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-17,55_59,27546.0,23036.0,4.0,23841.0,3.0,23036.0,4.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-17,60_64,22137.0,19076.0,1.0,19715.0,0.0,19076.0,1.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-17,65_69,17977.0,16091.0,1.0,16377.0,0.0,16091.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-17,70_74,16550.0,15298.0,1.0,15475.0,0.0,15298.0,1.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-17,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-17,80_84,8187.0,7719.0,0.0,7797.0,0.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-17,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-17,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-16,16_17,10169.0,1360.0,12.0,5006.0,13.0,1360.0,12.0,49.2,13.4,13.4
E06000023,"Bristol, City of",utla,2021-09-16,18_24,63771.0,33090.0,221.0,43042.0,39.0,33090.0,221.0,67.5,51.9,51.9
E06000023,"Bristol, City of",utla,2021-09-16,25_29,53656.0,29752.0,97.0,35686.0,16.0,29752.0,97.0,66.5,55.4,55.4
E06000023,"Bristol, City of",utla,2021-09-16,30_34,53303.0,32014.0,76.0,36558.0,23.0,32014.0,76.0,68.6,60.1,60.1
E06000023,"Bristol, City of",utla,2021-09-16,35_39,46044.0,29189.0,34.0,32500.0,7.0,29189.0,34.0,70.6,63.4,63.4
E06000023,"Bristol, City of",utla,2021-09-16,40_44,37480.0,25999.0,13.0,27859.0,9.0,25999.0,13.0,74.3,69.4,69.4
E06000023,"Bristol, City of",utla,2021-09-16,45_49,31545.0,23593.0,6.0,24976.0,6.0,23593.0,6.0,79.2,74.8,74.8
E06000023,"Bristol, City of",utla,2021-09-16,50_54,29501.0,23832.0,3.0,24749.0,4.0,23832.0,3.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-16,55_59,27546.0,23032.0,1.0,23838.0,1.0,23032.0,1.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-16,60_64,22137.0,19075.0,2.0,19715.0,1.0,19075.0,2.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-16,65_69,17977.0,16090.0,1.0,16377.0,0.0,16090.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-16,70_74,16550.0,15297.0,1.0,15475.0,1.0,15297.0,1.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-16,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-16,80_84,8187.0,7719.0,0.0,7797.0,1.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-16,85_89,5090.0,4788.0,0.0,4849.0,0.0,4788.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-16,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-15,16_17,10169.0,1348.0,25.0,4993.0,29.0,1348.0,25.0,49.1,13.3,13.3
E06000023,"Bristol, City of",utla,2021-09-15,18_24,63771.0,32869.0,347.0,43003.0,58.0,32869.0,347.0,67.4,51.5,51.5
E06000023,"Bristol, City of",utla,2021-09-15,25_29,53656.0,29655.0,231.0,35670.0,31.0,29655.0,231.0,66.5,55.3,55.3
E06000023,"Bristol, City of",utla,2021-09-15,30_34,53303.0,31938.0,132.0,36535.0,28.0,31938.0,132.0,68.5,59.9,59.9
E06000023,"Bristol, City of",utla,2021-09-15,35_39,46044.0,29155.0,76.0,32493.0,25.0,29155.0,76.0,70.6,63.3,63.3
E06000023,"Bristol, City of",utla,2021-09-15,40_44,37480.0,25986.0,35.0,27850.0,17.0,25986.0,35.0,74.3,69.3,69.3
E06000023,"Bristol, City of",utla,2021-09-15,45_49,31545.0,23587.0,13.0,24970.0,9.0,23587.0,13.0,79.2,74.8,74.8
E06000023,"Bristol, City of",utla,2021-09-15,50_54,29501.0,23829.0,11.0,24745.0,5.0,23829.0,11.0,83.9,80.8,80.8
E06000023,"Bristol, City of",utla,2021-09-15,55_59,27546.0,23031.0,5.0,23837.0,1.0,23031.0,5.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-15,60_64,22137.0,19073.0,11.0,19714.0,2.0,19073.0,11.0,89.1,86.2,86.2
E06000023,"Bristol, City of",utla,2021-09-15,65_69,17977.0,16089.0,0.0,16377.0,0.0,16089.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-15,70_74,16550.0,15296.0,0.0,15474.0,1.0,15296.0,0.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-15,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-15,80_84,8187.0,7719.0,0.0,7796.0,1.0,7719.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-15,85_89,5090.0,4788.0,1.0,4849.0,1.0,4788.0,1.0,95.3,94.1,94.1
E06000023,"Bristol, City of",utla,2021-09-15,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-14,16_17,10169.0,1323.0,15.0,4964.0,16.0,1323.0,15.0,48.8,13.0,13.0
E06000023,"Bristol, City of",utla,2021-09-14,18_24,63771.0,32522.0,281.0,42945.0,54.0,32522.0,281.0,67.3,51.0,51.0
E06000023,"Bristol, City of",utla,2021-09-14,25_29,53656.0,29424.0,159.0,35639.0,40.0,29424.0,159.0,66.4,54.8,54.8
E06000023,"Bristol, City of",utla,2021-09-14,30_34,53303.0,31806.0,97.0,36507.0,21.0,31806.0,97.0,68.5,59.7,59.7
E06000023,"Bristol, City of",utla,2021-09-14,35_39,46044.0,29079.0,46.0,32468.0,16.0,29079.0,46.0,70.5,63.2,63.2
E06000023,"Bristol, City of",utla,2021-09-14,40_44,37480.0,25951.0,26.0,27833.0,9.0,25951.0,26.0,74.3,69.2,69.2
E06000023,"Bristol, City of",utla,2021-09-14,45_49,31545.0,23574.0,12.0,24961.0,7.0,23574.0,12.0,79.1,74.7,74.7
E06000023,"Bristol, City of",utla,2021-09-14,50_54,29501.0,23818.0,7.0,24740.0,0.0,23818.0,7.0,83.9,80.7,80.7
E06000023,"Bristol, City of",utla,2021-09-14,55_59,27546.0,23026.0,3.0,23836.0,2.0,23026.0,3.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-14,60_64,22137.0,19062.0,1.0,19712.0,2.0,19062.0,1.0,89.0,86.1,86.1
E06000023,"Bristol, City of",utla,2021-09-14,65_69,17977.0,16089.0,0.0,16377.0,2.0,16089.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-14,70_74,16550.0,15296.0,1.0,15473.0,1.0,15296.0,1.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-14,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-14,80_84,8187.0,7719.0,1.0,7795.0,1.0,7719.0,1.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-14,85_89,5090.0,4787.0,0.0,4848.0,0.0,4787.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-09-14,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-13,16_17,10169.0,1308.0,25.0,4948.0,17.0,1308.0,25.0,48.7,12.9,12.9
E06000023,"Bristol, City of",utla,2021-09-13,18_24,63771.0,32241.0,337.0,42891.0,52.0,32241.0,337.0,67.3,50.6,50.6
E06000023,"Bristol, City of",utla,2021-09-13,25_29,53656.0,29265.0,275.0,35599.0,29.0,29265.0,275.0,66.3,54.5,54.5
E06000023,"Bristol, City of",utla,2021-09-13,30_34,53303.0,31709.0,116.0,36486.0,20.0,31709.0,116.0,68.5,59.5,59.5
E06000023,"Bristol, City of",utla,2021-09-13,35_39,46044.0,29033.0,62.0,32452.0,9.0,29033.0,62.0,70.5,63.1,63.1
E06000023,"Bristol, City of",utla,2021-09-13,40_44,37480.0,25925.0,19.0,27824.0,5.0,25925.0,19.0,74.2,69.2,69.2
E06000023,"Bristol, City of",utla,2021-09-13,45_49,31545.0,23562.0,10.0,24954.0,6.0,23562.0,10.0,79.1,74.7,74.7
E06000023,"Bristol, City of",utla,2021-09-13,50_54,29501.0,23811.0,4.0,24740.0,2.0,23811.0,4.0,83.9,80.7,80.7
E06000023,"Bristol, City of",utla,2021-09-13,55_59,27546.0,23023.0,5.0,23834.0,0.0,23023.0,5.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-13,60_64,22137.0,19061.0,3.0,19710.0,0.0,19061.0,3.0,89.0,86.1,86.1
E06000023,"Bristol, City of",utla,2021-09-13,65_69,17977.0,16089.0,0.0,16375.0,1.0,16089.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-13,70_74,16550.0,15295.0,0.0,15472.0,0.0,15295.0,0.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-13,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-13,80_84,8187.0,7718.0,0.0,7794.0,0.0,7718.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-13,85_89,5090.0,4787.0,0.0,4848.0,0.0,4787.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-09-13,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-12,16_17,10169.0,1283.0,13.0,4931.0,18.0,1283.0,13.0,48.5,12.6,12.6
E06000023,"Bristol, City of",utla,2021-09-12,18_24,63771.0,31904.0,234.0,42839.0,31.0,31904.0,234.0,67.2,50.0,50.0
E06000023,"Bristol, City of",utla,2021-09-12,25_29,53656.0,28990.0,205.0,35570.0,19.0,28990.0,205.0,66.3,54.0,54.0
E06000023,"Bristol, City of",utla,2021-09-12,30_34,53303.0,31593.0,75.0,36466.0,14.0,31593.0,75.0,68.4,59.3,59.3
E06000023,"Bristol, City of",utla,2021-09-12,35_39,46044.0,28971.0,49.0,32443.0,8.0,28971.0,49.0,70.5,62.9,62.9
E06000023,"Bristol, City of",utla,2021-09-12,40_44,37480.0,25906.0,12.0,27819.0,3.0,25906.0,12.0,74.2,69.1,69.1
E06000023,"Bristol, City of",utla,2021-09-12,45_49,31545.0,23552.0,5.0,24948.0,2.0,23552.0,5.0,79.1,74.7,74.7
E06000023,"Bristol, City of",utla,2021-09-12,50_54,29501.0,23807.0,3.0,24738.0,1.0,23807.0,3.0,83.9,80.7,80.7
E06000023,"Bristol, City of",utla,2021-09-12,55_59,27546.0,23018.0,1.0,23834.0,1.0,23018.0,1.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-12,60_64,22137.0,19058.0,1.0,19710.0,1.0,19058.0,1.0,89.0,86.1,86.1
E06000023,"Bristol, City of",utla,2021-09-12,65_69,17977.0,16089.0,0.0,16374.0,1.0,16089.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-12,70_74,16550.0,15295.0,1.0,15472.0,1.0,15295.0,1.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-12,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-12,80_84,8187.0,7718.0,0.0,7794.0,0.0,7718.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-12,85_89,5090.0,4787.0,1.0,4848.0,0.0,4787.0,1.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-09-12,90+,2927.0,2758.0,0.0,2787.0,0.0,2758.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-11,16_17,10169.0,1270.0,26.0,4913.0,45.0,1270.0,26.0,48.3,12.5,12.5
E06000023,"Bristol, City of",utla,2021-09-11,18_24,63771.0,31670.0,534.0,42808.0,43.0,31670.0,534.0,67.1,49.7,49.7
E06000023,"Bristol, City of",utla,2021-09-11,25_29,53656.0,28785.0,410.0,35551.0,24.0,28785.0,410.0,66.3,53.6,53.6
E06000023,"Bristol, City of",utla,2021-09-11,30_34,53303.0,31518.0,197.0,36452.0,22.0,31518.0,197.0,68.4,59.1,59.1
E06000023,"Bristol, City of",utla,2021-09-11,35_39,46044.0,28922.0,118.0,32435.0,12.0,28922.0,118.0,70.4,62.8,62.8
E06000023,"Bristol, City of",utla,2021-09-11,40_44,37480.0,25894.0,22.0,27816.0,8.0,25894.0,22.0,74.2,69.1,69.1
E06000023,"Bristol, City of",utla,2021-09-11,45_49,31545.0,23547.0,14.0,24946.0,7.0,23547.0,14.0,79.1,74.6,74.6
E06000023,"Bristol, City of",utla,2021-09-11,50_54,29501.0,23804.0,4.0,24737.0,4.0,23804.0,4.0,83.9,80.7,80.7
E06000023,"Bristol, City of",utla,2021-09-11,55_59,27546.0,23017.0,1.0,23833.0,0.0,23017.0,1.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-11,60_64,22137.0,19057.0,8.0,19709.0,0.0,19057.0,8.0,89.0,86.1,86.1
E06000023,"Bristol, City of",utla,2021-09-11,65_69,17977.0,16089.0,3.0,16373.0,0.0,16089.0,3.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-11,70_74,16550.0,15294.0,1.0,15471.0,1.0,15294.0,1.0,93.5,92.4,92.4
E06000023,"Bristol, City of",utla,2021-09-11,75_79,11602.0,10847.0,0.0,10952.0,0.0,10847.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",utla,2021-09-11,80_84,8187.0,7718.0,0.0,7794.0,0.0,7718.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",utla,2021-09-11,85_89,5090.0,4786.0,0.0,4848.0,0.0,4786.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-09-11,90+,2927.0,2758.0,1.0,2787.0,0.0,2758.0,1.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-09-10,16_17,10169.0,1244.0,21.0,4868.0,27.0,1244.0,21.0,47.9,12.2,12.2
E06000023,"Bristol, City of",utla,2021-09-10,18_24,63771.0,31136.0,386.0,42765.0,59.0,31136.0,386.0,67.1,48.8,48.8
E06000023,"Bristol, City of",utla,2021-09-10,25_29,53656.0,28375.0,235.0,35527.0,22.0,28375.0,235.0,66.2,52.9,52.9
E06000023,"Bristol, City of",utla,2021-09-10,30_34,53303.0,31321.0,135.0,36430.0,35.0,31321.0,135.0,68.3,58.8,58.8
E06000023,"Bristol, City of",utla,2021-09-10,35_39,46044.0,28804.0,93.0,32423.0,16.0,28804.0,93.0,70.4,62.6,62.6
E06000023,"Bristol, City of",utla,2021-09-10,40_44,37480.0,25872.0,27.0,27808.0,7.0,25872.0,27.0,74.2,69.0,69.0
E06000023,"Bristol, City of",utla,2021-09-10,45_49,31545.0,23533.0,16.0,24939.0,9.0,23533.0,16.0,79.1,74.6,74.6
E06000023,"Bristol, City of",utla,2021-09-10,50_54,29501.0,23800.0,7.0,24733.0,3.0,23800.0,7.0,83.8,80.7,80.7
E06000023,"Bristol, City of",utla,2021-09-10,55_59,27546.0,23016.0,5.0,23833.0,2.0,23016.0,5.0,86.5,83.6,83.6
E06000023,"Bristol, City of",utla,2021-09-10,60_64,22137.0,19049.0,2.0,19709.0,1.0,19049.0,2.0,89.0,86.1,86.1
E06000023,"Bristol, City of",utla,2021-09-10,65_69,17977.0,16086.0,2.0,16373.0,0.0,16086.0,2.0,91.1,89.5,89.5
E06000023,"Bristol, City of",utla,2021-09-10,70_74,16550.0,15293.0,3.0,15470.0,0.0,15293.0,3.0,93.5,92.4,92.4
